LAT,LONG,OBJECTID,PROVINCE,DISTRICT,SECTOR,CELL,VILLAGE,NAME,TYPE,SOURCE,CAPTURE
-1.817111111,29.864138889,194,NORTH,GAKENKE,MUHONDO,RWINKUBA,CYIMBOGO,E.M RWINKUBA,Pre-Primary,Ministry of education,2015
-1.819333334,29.8905,195,NORTH,GAKENKE,MUHONDO,GIHINGA,GIHINGA,E.P MUHONDO,Pre-Primary,Ministry of education,2015
-1.846111112,29.89475,196,NORTH,GAKENKE,MUHONDO,BWENDA,GATARE,G.S BWENDA,Pre-Primary,Ministry of education,2015
-1.75775,29.866611111,197,NORTH,GAKENKE,RUSHASHI,RWANKUBA,GIHETA,E.M RWANKU,Pre-Primary,Ministry of education,2015
-1.723583334,29.66225,198,NORTH,GAKENKE,MUVUNGA,MUTEGO,KAMASANZE,E.M KAMASANZE,Pre-Primary,Ministry of education,2015
-1.638694444,29.634777778,199,NORTH,GAKENKE,RUSASA,RUMBI,BWANAMO,E.P NYANGE,Pre-Primary,Ministry of education,2015
-1.603055556,29.666277777,200,NORTH,GAKENKE,RUSASA,RUREMBO,NYAKABUNGO,EAR NYONIRIMA,Pre-Primary,Ministry of education,2015
-1.583666667,29.684972222,201,NORTH,GAKENKE,CYABINGO,MURAMBA,GATARE,TETAMWANA,Pre-Primary,Ministry of education,2015
-1.589055556,29.678972222,202,NORTH,GAKENKE,CYABINGO,MUTANDA,MUTANDA,E.M MUTANDA,Pre-Primary,Ministry of education,2015
-1.575527777,29.70075,203,NORTH,GAKENKE,CYABINGO,MUHORORO,KABUNGWE,E.M MUHORORO,Pre-Primary,Ministry of education,2015
-1.581555556,29.709222222,204,NORTH,GAKENKE,CYABINGO,MUHAZA,BUSOGA,E.M MUHAZA,Pre-Primary,Ministry of education,2015
-1.584583334,29.720194445,205,NORTH,GAKENKE,CYABINGO,MUHAZA,RUTARAMIKO,E.M KARAMEMWANA,Pre-Primary,Ministry of education,2015
-1.665166667,29.66225,206,NORTH,GAKENKE,MUGUNGA,RUTABO,GACEMERI,E.P GATONDE,Pre-Primary,Ministry of education,2015
-1.638222222,29.818277778,207,NORTH,GAKENKE,KARAMBO,KIREBE,BUKUNGA,G.S.KIREBE,Pre-Primary,Ministry of education,2015
-1.628611111,29.839166667,208,NORTH,GAKENKE,KARAMBO,KARAMB,CYUMBA,G.S.KARAMBO,Primary,Ministry of education,2015
-1.614805556,29.831694444,209,NORTH,GAKENKE,KARAMBO,KARAMBO,GATORERO,GATORERO,Primary,Ministry of education,2015
-1.648444444,29.822138889,210,NORTH,GAKENKE,KARAMBO,KANYANZAMAREMBO,MAREMBO,KANYANZA,Primary,Ministry of education,2015
-1.622666666,29.819166666,211,NORTH,GAKENKE,KARAMBO,KIREBE,KAVUMU,KAVUMU,Primary,Ministry of education,2015
-1.636694445,29.786805555,212,NORTH,GAKENKE,NEMBA,MUCACA,CYAHAFI,MARGUERITE NASEAU,Pre-Primary,Ministry of education,2015
-1.816638889,29.827555555,213,NORTH,GAKENKE,RULI,JANGO,MUBUGA,E.P JANGO,Primary,Ministry of education,2015
-1.860111111,29.85575,214,NORTH,GAKENKE,RULI,RWESERO,GISIZI,E.P GIHANDE,Primary,Ministry of education,2015
-1.837722222,29.832083333,215,NORTH,GAKENKE,RULI,GIKINGO,KABINGO,E.P GIKINGO,Primary,Ministry of education,2015
-1.788833333,29.8695,216,NORTH,GAKENKE,MUHONDO,HURO,HURO,E.P HURO,Primary,Ministry of education,2015
-1.820194445,29.909083333,217,NORTH,GAKENKE,MUHONDO,BUSAKE,BUSAKE,E.P BUSAKE,Primary,Ministry of education,2015
-1.723555556,29.836111111,218,NORTH,GAKENKE,RUSHASHI,BULIMBA,KIVUMU,TARE,Primary,Ministry of education,2015
-1.710777778,29.841916667,219,NORTH,GAKENKE,RUSHASHI,JOMA,RUGARAMA,E.P JOMA,Primary,Ministry of education,2015
-1.723111111,29.852638889,220,NORTH,GAKENKE,RUSHASHI,JOMA,NYAGASOZI,NGANGE,Primary,Ministry of education,2015
-1.703611111,29.837472223,221,NORTH,GAKENKE,RUSHASHI,MBOGO,GISANZE,E.P ST.LUCK MBOGO,Primary,Ministry of education,2015
-1.73075,29.691416666,222,NORTH,GAKENKE,MUZO,KABATEZI,GASAVE,E.P CURUGUSI,Primary,Ministry of education,2015
-1.676555556,29.841861111,223,NORTH,GAKENKE,GASHENYI,RUKURA,NYAMATAHA,MURANDI,Primary,Ministry of education,2015
-1.641583333,29.853805555,224,NORTH,GAKENKE,GASHENYI,NYACYINA,RUGARAMA,NYACYINA,Primary,Ministry of education,2015
-1.593555555,29.846,225,NORTH,GAKENKE,GASHENYI,RUTABO,KANWA,RUTABO,Primary,Ministry of education,2015
-1.655111111,29.838111111,226,NORTH,GAKENKE,GASHENYI,TABA,BUSARO,KANGOMBA,Primary,Ministry of education,2015
-1.665444444,29.850888889,227,NORTH,GAKENKE,GASHENYI,RUTENDERI,MURAMBO,RUTENDERI,Primary,Ministry of education,2015
-1.639666666,29.66425,228,NORTH,GAKENKE,RUSASA,KAMONYI,RURAMBI,E.P RUSASA,Primary,Ministry of education,2015
-1.563472223,29.693277778,229,NORTH,GAKENKE,CYABINGO,MUHORORO,TONGOBURO,C.S GAKORO,Primary,Ministry of education,2015
-1.599,29.691361111,230,NORTH,GAKENKE,CYABINGO,RUKORE,RUKORE,C.S RUKORE I,Primary,Ministry of education,2015
-1.67975,29.647305555,231,NORTH,GAKENKE,MUGUNGA,RWAMAMBE,KANYINYA,E.P MUNANIRA,Primary,Ministry of education,2015
-1.716416667,29.653305555,232,NORTH,GAKENKE,MUGUNGA,MUTEGO,NGANZO,E.P MUTEGO,Primary,Ministry of education,2015
-1.736388889,29.807666666,233,NORTH,GAKENKE,MINAZI,GASIHO,GAHOMBO,E.P GASIHO,Primary,Ministry of education,2015
-1.710416667,29.811527777,234,NORTH,GAKENKE,MINAZI,RABA,GAHARO,E.P KAREBERO,Primary,Ministry of education,2015
-1.757861111,29.761027778,235,NORTH,GAKENKE,MINAZI,MURAMBI,GISOVU,E.P MINAZI,Primary,Ministry of education,2015
-1.763194445,29.785222222,236,NORTH,GAKENKE,MINAZI,MURAMBI,NYANZA,E.P MURAMBI,Primary,Ministry of education,2015
-1.670388889,29.705972222,237,NORTH,GAKENKE,JANJA,GASHYAMBA,GITOVU,C.S KIVUNE,Primary,Ministry of education,2015
-1.680805556,29.679277778,238,NORTH,GAKENKE,JANJA,GATWA,GITEGA,C. S 'AMIS' APAX JANJA,Primary,Ministry of education,2015
-1.635583333,29.70925,239,NORTH,GAKENKE,BUSENGO,RUHANGA,GASHIRWE,BUSENGO,Primary,Ministry of education,2015
-1.635055556,29.709333333,240,NORTH,GAKENKE,BUSENGO,BUTERERI,BUTERERI,GAHAMA,Primary,Ministry of education,2015
-1.647083333,29.748777778,241,NORTH,GAKENKE,BUSENGO,KIRABO,KIRABO,KIRABO,Primary,Ministry of education,2015
-1.656222222,29.72725,242,NORTH,GAKENKE,BUSENGO,KIRABO,RUSEBEYA,RWINGOMA,Primary,Ministry of education,2015
-1.662916666,29.816888889,243,NORTH,GAKENKE,GAKENKE,Buheta,Mucuro,Buheta,Primary,Ministry of education,2015
-1.649777778,29.801916667,244,NORTH,GAKENKE,GAKENKE,Rusagara,Kabaya,Gakenke protestant,Primary,Ministry of education,2015
-1.692305556,29.761055556,245,NORTH,GAKENKE,GAKENKE,Nganzo,Karuganda,Karuganda,Primary,Ministry of education,2015
-1.709361111,29.781027778,246,NORTH,GAKENKE,MATABA,BUYANGE,NYAMIYAGA,E.P BUYANGE,Primary,Ministry of education,2015
-1.740805555,29.723027777,247,NORTH,GAKENKE,MATABA,GIKOMBE,MUNINI,E.P MUNINI,Primary,Ministry of education,2015
-1.743833333,29.881416666,248,NORTH,GAKENKE,MUYONGWE,NGANZO,MUHORORO,E.P NGANZOII,Primary,Ministry of education,2015
-1.698944444,29.876666667,249,NORTH,GAKENKE,MUYONGWE,KARYANGO,MAHAHA,E.P MUGERA,Primary,Ministry of education,2015
-1.641555556,29.78675,250,NORTH,GAKENKE,NEMBA,MUCACA,CYAHAFI,MBUGA,Primary,Ministry of education,2015
-1.621083333,29.802277778,251,NORTH,GAKENKE,NEMBA,GISOZI,MUSHUBI,MUSHUBI,Primary,Ministry of education,2015
-1.618055556,29.783944445,252,NORTH,GAKENKE,NEMBA,MUCACA,KIRUHURA,NEMBA II,Primary,Ministry of education,2015
-1.628972222,29.774166667,253,NORTH,GAKENKE,NEMBA,GAHINGA,BUKURURA,GAHINGA,Primary,Ministry of education,2015
-1.818555556,29.849583333,254,NORTH,GAKENKE,RULI,RULI,BARIZA,E.S.P RULI,Secondary,Ministry of education,2015
-1.817166666,29.849222222,255,NORTH,GAKENKE,RULI,RULI,BARIZA,E.S APEM,Secondary,Ministry of education,2015
-1.571777778,29.785694445,256,NORTH,GAKENKE,KAMUBUGA,KAMUBUGA,GASEBEYA,G.S KAMUBUGA,Secondary,Ministry of education,2015
-1.606805555,29.756638889,257,NORTH,GAKENKE,KIVURUGA,CYINTARE,BIGOGWE,E.S BUHUGA,Secondary,Ministry of education,2015
-1.721888889,29.851472223,258,NORTH,GAKENKE,RUSHASHI,JOMA,NYAGASOZI,EAV RUSHASHI,Secondary,Ministry of education,2015
-1.757694444,29.865527777,259,NORTH,GAKENKE,RUSHASHI,RWANKUBA,GIHETA,GSCIM RWANKUBA,Secondary,Ministry of education,2015
-1.696611111,29.828388889,260,NORTH,GAKENKE,GASHENYI,RUKURA,KIRAMBO,CMUR RUSHASHI,Secondary,Ministry of education,2015
-1.651222222,29.857444445,261,NORTH,GAKENKE,GASHENYI,NYACYINA,MUKIRA,G.S NYACYINA,Secondary,Ministry of education,2015
-1.640111111,29.672916667,262,NORTH,GAKENKE,RUSASA,KAMONYI,BURINDA,VTC RUSASA,Secondary,Ministry of education,2015
-1.582916667,29.688,263,NORTH,GAKENKE,CYABINGO,MURAMBA,GAHAMA,E.S CYABINGO,Secondary,Ministry of education,2015
-1.65675,29.666527778,264,NORTH,GAKENKE,MUGUNGA,RUTABO,GATONDE,E.S GATONDE,Secondary,Ministry of education,2015
-1.675916667,29.678111111,265,NORTH,GAKENKE,JANJA,GAKINDO,KABUSORO,COLLEGE NKUNDUBUREZI,Secondary,Ministry of education,2015
-1.679361111,29.677666666,266,NORTH,GAKENKE,JANJA,GATWA,GITEGA,G.S de JANJA,Secondary,Ministry of education,2015
-1.683833333,29.674444445,267,NORTH,GAKENKE,JANJA,GATWA,GITEGA,VTC JANJA,Secondary,Ministry of education,2015
-1.627055556,29.708083333,268,NORTH,GAKENKE,BUSENGO,MWUMBA,RUTENGA,APEBU,Secondary,Ministry of education,2015
-1.691527778,29.761861111,269,NORTH,GAKENKE,GAKENKE,Nganzo,Karuganda,ESSt Joseph Karuganda,Secondary,Ministry of education,2015
-1.638194444,29.818305556,270,NORTH,Gakenke,Karambo,Kirebe, , ,Secondary,Ministry of education,2015
-1.725111111,29.74325,271,NORTH,GAKENKE,MATABA,NYUNDO,RUHANGA,LYCEE CATHOLIQUE St ALAIN MATABA,Secondary,Ministry of education,2015
-1.631333334,29.791527778,272,NORTH,GAKENKE,NEMBA,GISOZI,KANZOKA,E.S.NYARUTOVU,Secondary,Ministry of education,2015
-1.638138889,29.789277778,273,NORTH,GAKENKE,NEMBA,GISOZI,KARUKARA,APRODESOC-NEMBA,Secondary,Ministry of education,2015
-1.633361111,29.755222222,274,NORTH,GAKENKE,KIVURUGA,RUHINGA,KAROMO,G.S RWAKIRARI,Secondary,Ministry of education,2015
-1.598416667,29.734555556,275,NORTH,GAKENKE,KIVURUGA,GASIZA,NTURO,G.S KAGEYO,Secondary,Ministry of education,2015
-1.713305556,29.677111112,276,NORTH,GAKENKE,MUZO,KABATEZI,RUSORORO,G.S RUSORO,Secondary,Ministry of education,2015
-1.701194445,29.667027778,277,NORTH,GAKENKE,MUZO,MUBUGA,MUBUGA,G.S MUBUGA II,Secondary,Ministry of education,2015
-1.707694444,29.732722222,278,NORTH,GAKENKE,MUZO,KIRYAMO,MUNYINYA,G.S MWUMBA,Secondary,Ministry of education,2015
-1.606805555,29.653416667,279,NORTH,GAKENKE,RUSASA,NYUNDO,NYUNDO,G.S NYUNDO II,Secondary,Ministry of education,2015
-1.684555555,29.674222222,280,NORTH,GAKENKE,JANJA,GATWA,KINOKO,G.S NOTRE Damme des Graces Janja,Secondary,Ministry of education,2015
-1.801555556,29.792694444,281,NORTH,GAKENKE,COKO,NYANGE,GASEKE,G.S CYANIKA,Secondary,Ministry of education,2015
-1.781388889,29.828277778,282,NORTH,GAKENKE,COKO,MBILIMA,BURENGO,G.S RWAHI,Secondary,Ministry of education,2015
-1.740166667,29.848027778,283,NORTH,GAKENKE,COKO,KIRUKU,GATARE,G.S KIRUKU,Secondary,Ministry of education,2015
-1.712055556,29.765888889,284,NORTH,GAKENKE,MATABA,NYUNDO,KARIMBI,G.S NYUDO I,Secondary,Ministry of education,2015
-1.633805556,29.787527778,285,NORTH,GAKENKE,NEMBA,MUCACA,CYAHAFI,G.S.NEMBA I,Secondary,Ministry of education,2015
-1.83375,29.807444444,286,NORTH,GAKENKE,RULI,JANGO,GITONDE,G.S BYERWA,Secondary,Ministry of education,2015
-1.799444444,29.844472222,287,NORTH,GAKENKE,RULI,BUSORO,CYOGANYONI,G.S CONGOLI,Secondary,Ministry of education,2015
-1.580888889,29.819,288,NORTH,GAKENKE,KAMUBUGA,KIDOMO,RUTAGARA,G.S MURAMBO,Secondary,Ministry of education,2015
-1.802111111,29.894472223,289,NORTH,GAKENKE,MUHONDO,RUGANDA,MUBUGA,G.S MUHONDO/APAPEM,Secondary,Ministry of education,2015
-1.8265,29.872833333,290,NORTH,GAKENKE,MUHONDO,MUSAGARA,CYENDA,G.S MUSAGARA,Secondary,Ministry of education,2015
-1.795638889,29.907388889,291,NORTH,GAKENKE,MUHONDO,RUGANDA,RUGANDA,G.S RUGANDA,Secondary,Ministry of education,2015
-1.749333333,29.870027778,292,NORTH,GAKENKE,RUSHASHI,RWANKUBA,KARUSHASHI,G.S Marie Reine Karushashi,Secondary,Ministry of education,2015
-1.722888889,29.865666666,293,NORTH,GAKENKE,RUSHASHI,KAGEYO,KABEZA,E.S KARUNGU,Secondary,Ministry of education,2015
-1.682611111,29.859222222,294,NORTH,GAKENKE,RUSHASHI,BUSANANE,GISIZA,G.S BUSANANE,Secondary,Ministry of education,2015
-1.651472223,29.64775,295,NORTH,GAKENKE,RUSASA,MURAMBI,KIREHE,G.S MURAMBI II,Secondary,Ministry of education,2015
-1.584444444,29.6835,296,NORTH,GAKENKE,CYABINGO,MURAMBA,GATARE,G.S MURAMBA,Secondary,Ministry of education,2015
-1.694527778,29.649611111,297,NORTH,GAKENKE,MUGUNGA,NKOMANE,KANABA,G.S MUGUNGA,Secondary,Ministry of education,2015
-1.738805556,29.788916667,298,NORTH,GAKENKE,MINAZI,MUNYANA,KIVUBA,G.S ST. Joseph Munyana,Secondary,Ministry of education,2015
-1.650694444,29.687472222,299,NORTH,GAKENKE,JANJA,GAKINDO,BUNYIRONKO,G.S GAKENKE PUBLIQUE,Secondary,Ministry of education,2015
-1.671138889,29.721722223,300,NORTH,GAKENKE,JANJA,KARUKUNGU,RUTARE,E.S Saint Pierre Rutare,Secondary,Ministry of education,2015
-1.631277778,29.7345,301,NORTH,GAKENKE,BUSENGO,KAMINA,KAMINA,KAMINA,Secondary,Ministry of education,2015
-1.620805556,29.7115,302,NORTH,GAKENKE,BUSENGO,BUTERERI,RUBAGA,RUBAGA,Secondary,Ministry of education,2015
-1.644138889,29.708972222,303,NORTH,GAKENKE,BUSENGO,RUHANGA,KABUGIRI,RUHANGA,Secondary,Ministry of education,2015
-1.682583333,29.792694445,304,NORTH,GAKENKE,GAKENKE,Kagoma,Musave,GS musave,Secondary,Ministry of education,2015
-1.654805556,29.777027778,305,NORTH,GAKENKE,GAKENKE,Rusagara,Mazinga,GS Nganzo I,Secondary,Ministry of education,2015
-1.68775,29.818833334,306,NORTH,GAKENKE,GAKENKE,Buheta,Gihemba,GS Rukura,Secondary,Ministry of education,2015
-1.721138889,29.743722222,307,NORTH,GAKENKE,MATABA,NYUNDO,MATABA,G.S MATABA,Secondary,Ministry of education,2015
-1.722083333,29.88425,308,NORTH,GAKENKE,MUYONGWE,GISIZA,RUHOKO,G.S MUYONGWE,Secondary,Ministry of education,2015
-1.770416667,29.893166667,309,NORTH,GAKENKE,MUYONGWE,BUMBA,BUMBA,G.S BUMBA,Secondary,Ministry of education,2015
-1.868361111,30.08125,310,KIGALI CITY,GASABO,JABANA,AKAMATAMU,MUREHE,NYACYONGA PRIMARY SCHOOL,Primary,Ministry of education,2015
-1.867583334,30.08525,311,KIGALI CITY,GASABO,JABANA,AKAMATAMU,NYACYONGA,CATCH UP,Primary,Ministry of education,2015
-1.973805556,30.215416666,312,KIGALI CITY,GASABO,RUSORORO,NYAGAHINGA,GASHARARA,EP RUSORORO,Primary,Ministry of education,2015
-1.911805555,30.256388889,313,KIGALI CITY,GASABO,RUSORORO,KINYANA,KINYANA,EP GICACA II,Primary,Ministry of education,2015
-1.927472222,30.223416666,314,KIGALI CITY,GASABO,RUSORORO,MBANDAZI,MUGEYO,EP MBANDAZI,Primary,Ministry of education,2015
-1.956388889,30.17075,315,KIGALI CITY,GASABO,NDERA,KIBENGA, ,BRIGTH LIGHT,Primary,Ministry of education,2015
-1.944527778,30.154305555,316,KIGALI CITY,GASABO,NDERA,MASORO,MUNINI,MUNINI PRIMARY SCHOOL,Primary,Ministry of education,2015
-1.956111111,30.081722222,317,KIGALI CITY,GASABO,KIMIHURURA,KIMIHURURA,UMUTEKANO,EP KIMIHURURA,Primary,Ministry of education,2015
-1.935666666,30.093444445,318,KIGALI CITY,GASABO,KACYIRU,KAMATAMU,URUHONGORE,EP SOS,Primary,Ministry of education,2015
-1.938,30.084333333,319,KIGALI CITY,GASABO,KACYIRU,KAMATAMU,RWINZOVU,EP KACYIRU I,Primary,Ministry of education,2015
-1.892611111,30.10275,320,KIGALI CITY,GASABO,KINYINYA,GASHARU,RWANKUBA,EP RWANKUBA,Primary,Ministry of education,2015
-1.924111112,30.061055556,321,KIGALI CITY,GASABO,GISOZI,RUHANGO,MURAMBI,EP GISOZI II,Primary,Ministry of education,2015
-1.952166666,30.118583334,322,KIGALI CITY,GASABO,REMERA,RUKIRI II,AMAHORO,REMERA CATHOLIQUE II,Primary,Ministry of education,2015
-1.9315,30.044416666,323,KIGALI CITY,GASABO,GATSATA,NYAMABUYE,UWAGATOVU,EP GATSATA II,Primary,Ministry of education,2015
-1.926833333,30.045305555,324,KIGALI CITY,GASABO,GATSATA,NYAMUGALI, , ,Primary,Ministry of education,2015
-1.878111111,30.034027778,325,KIGALI CITY,GASABO,JALI,NYAKABUNGO, ,EP CYUGA,Primary,Ministry of education,2015
-1.931888889,30.1145,326,KIGALI CITY,GASABO,KIMIRONKO,KIBAGABAGA,RUGERO,ECOLE PRIMAIRE KIBAGABAGA,Primary,Ministry of education,2015
-1.876861111,30.101777778,327,KIGALI CITY,GASABO,NDUBA,GASANGE,AKAGARAMA,EP GASANZE,Primary,Ministry of education,2015
-1.851194444,30.135611111,328,KIGALI CITY,GASABO,NDUBA,SHANGO,KAMUHOZA,EP SHANGO,Primary,Ministry of education,2015
-1.830305555,30.104416667,329,KIGALI CITY,GASABO,NDUBA,GASURAS,GASHINYA,EP SHA,Primary,Ministry of education,2015
-1.862888888,30.238083333,330,KIGALI CITY,GASABO,GIKOMERO,KIBARA,NOMBE,EP KIBARA,Primary,Ministry of education,2015
-1.862555555,30.0695,331,KIGALI CITY,GASABO,JABANA,KIDASHYA,AGASEKABUYE,JIJUKA-UBUDEHE NURSURY SCHOOL,Pre-Primary,Ministry of education,2015
-1.977805556,30.224388889,332,KIGALI CITY,GASABO,RUSORORO,KABUGA,MASANGO,EDEN GARDEN,Pre-Primary,Ministry of education,2015
-1.982111111,30.227444444,333,KIGALI CITY,GASABO,RUSORORO,KABUGA I,KALISIMBI,SUN SHINE ACADENY,Pre-Primary,Ministry of education,2015
-1.975083333,30.223333333,334,KIGALI CITY,GASABO,RUSORORO,KABUGA I,AMAHORO,VICTORY NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.945805556,30.242722222,335,KIGALI CITY,GASABO,RUSORORO,RUHANGA,RUGENDE,GOOD HOPE,Pre-Primary,Ministry of education,2015
-1.951916666,30.23525,336,KIGALI CITY,GASABO,RUSORORO,MBANDAZI,CYERU,CYERU NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.93775,30.229388889,337,KIGALI CITY,GASABO,RUSORORO,MBANDAZI,MUGEYO,MUGEYO NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.916333334,30.237083334,338,KIGALI CITY,GASABO,RUSORORO,GASAGARA,RUGAGI,RUGAGI NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.940027778,30.254361111,339,KIGALI CITY,GASABO,RUSORORO,RUHANGA,NYAGACYAMO,NYAGACYAMO NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.954083333,30.194194444,340,KIGALI CITY,GASABO,NDERA,RUDASHYA,RUHOGO,HUMUKA NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.95725,30.191722222,341,KIGALI CITY,GASABO,NDERA,CYARUZINGE,AYABAKORA,GASOGI CATHOLIC NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.958444444,30.168916667,342,KIGALI CITY,GASABO,NDERA,KIBENGA, ,HOZUMWANA NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.957527778,30.168861112,343,KIGALI CITY,GASABO,NDERA,KIBENGA,NEZERWA,NEZERWA NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.944472222,30.1725,344,KIGALI CITY,GASABO,NDERA,KIBENGA,RUNYONZA,GOOD WILL,Pre-Primary,Ministry of education,2015
-1.935444444,30.215388889,345,KIGALI CITY,GASABO,NDERA,BWIZA,BUCYEMBA,BUCYEMBA NURSARY,Pre-Primary,Ministry of education,2015
-1.961805555,30.094944444,346,KIGALI CITY,GASABO,KIMIHURURA,RUGANDO,GASASA,LITTLE BEARS,Pre-Primary,Ministry of education,2015
-1.959805556,30.081861111,347,KIGALI CITY,GASABO,KIMIHURURA,KIMIHURURA, UBUMWE,KIMIHURURA NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.935444445,30.081083333,348,KIGALI CITY,GASABO,KACYIRU,KIBAZA,IHURIRO,KIMIHURURA NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.938583333,30.090861111,349,KIGALI CITY,GASABO,KACYIRU,KAMATAMU,URUHONGORE,SOS KINDERGATERN,Pre-Primary,Ministry of education,2015
-1.93375,30.065194445,350,KIGALI CITY,GASABO,KACYIRU,KAMUTWA,URUGERO,MEG FOUNDATION,Pre-Primary,Ministry of education,2015
-1.941777778,30.089638889,351,KIGALI CITY,GASABO,KACYIRU,KAMATAMU,ITETERO,KPMS JARDIN VERT,Pre-Primary,Ministry of education,2015
-1.909222222,30.115027778,352,KIGALI CITY,GASABO,KINYINYA,GASHARU,AGATARE,PEFA NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.90625,30.081722223,353,KIGALI CITY,GASABO,KINYINYA,KAGUGU,GICIKIZA,BONAVENTURE HOPE SCHOOL,Pre-Primary,Ministry of education,2015
-1.917944444,30.067944445,354,KIGALI CITY,GASABO,GISOZI,MUSEZERO,GASAVE,FRUITS OF HOPE ACADEMY,Pre-Primary,Ministry of education,2015
-1.922055555,30.071027777,355,KIGALI CITY,GASABO,GISOZI,MUSEZERO,GASAVE,SOURCE OF BLESSING SCHOOL,Pre-Primary,Ministry of education,2015
-1.929138889,30.062361111,356,KIGALI CITY,GASABO,GISOZI,RUHANGO,KUMUKENKE,IDEMBE,Pre-Primary,Ministry of education,2015
-1.922138889,30.062555555,357,KIGALI CITY,GASABO,GISOZI,MUSEZERO,AMAJYAMBERE,SAINTE MARIE MONTESSORIE,Pre-Primary,Ministry of education,2015
-1.92675,30.057944445,358,KIGALI CITY,GASABO,GISOZI,RUHANGO,MURAMBI,IMPUZAMIRYANGO REMEZO,Pre-Primary,Ministry of education,2015
-1.928583334,30.056888889,359,KIGALI CITY,GASABO,GISOZI,RUHANGO,RUKERI,ECOLE MATERNELLE ET EDUCATION DE BASE,Pre-Primary,Ministry of education,2015
-1.919583333,30.066638889,360,KIGALI CITY,GASABO,GISOZI,MUSEZERO,KAGARI,UMURYANGO REMEZO MUSEZERO,Pre-Primary,Ministry of education,2015
-1.9515,30.11425,361,KIGALI CITY,GASABO,REMERA,NYABISINDU,RUGARA,BROTHERHOOD NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.95875,30.117944444,362,KIGALI CITY,GASABO,REMERA,RUKIRU II,AMAHORO,KIGALI INFANTS SCHOOL,Pre-Primary,Ministry of education,2015
-1.8665,30.172333333,363,KIGALI CITY,GASABO,BUMBOGO,NKUZUZU,AKABENEJURU,NKUZUZU NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.895583333,30.137472222,364,KIGALI CITY,GASABO,BUMBOGO,NGARA,RUHINGA,RUHINGA NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.93125,30.141333333,365,KIGALI CITY,GASABO,BUMBOGO,KINYAGA,ZINDIRO,ABILITY NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.904083333,30.129416667,366,KIGALI CITY,GASABO,BUMBOGO,NGARA,BIREMBO,UMUSINGI NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.898555555,30.121694445,367,KIGALI CITY,GASABO,BUMBOGO,NGARA,GISASA,URUMURI NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.925694444,30.046611111,368,KIGALI CITY,GASABO,GATSATA,NYAMUGALI,AKAMWUNGUZI,GATSATA PARENTS NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.929416667,30.046638889,369,KIGALI CITY,GASABO,GATSATA,NYAMABUYE,NYAKALIBA,NEW HOPE NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.927527778,30.042861111,370,KIGALI CITY,GASABO,GATSATA,NYAMUGALI,ISANGANO,LE BON BELGE NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.928083333,30.0455,371,KIGALI CITY,GASABO,GATSATA,NYAMABUYE,RUVUMERO,HAGURUKA NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.941444445,30.035361111,372,KIGALI CITY,GASABO,GATSATA,NYAMABUYE,RUBONOBONO,SHALOOM NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.907333333,30.047138889,373,KIGALI CITY,GASABO,GATSATA,KARURUMA,AKIMIHIGO,APPEGI,Pre-Primary,Ministry of education,2015
-1.940388889,30.040027778,374,KIGALI CITY,GASABO,GATSATA,NYAMABUYE,AGAKOMEYE,RUBONOBONO PARENTS NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.914583333,30.030277778,375,KIGALI CITY,GASABO,JALI,NYABURIBA,NYARUREMBO,LIGHT NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.921027778,30.033888888,376,KIGALI CITY,GASABO,JALI,NYABURIBA,NYARUREMBO,NYABURIBA NURSERY SCHOOL,Pre-Primary,Ministry of education,2015
-1.941055556,30.121888889,377,KIGALI CITY,GASABO,KIMIRONKO,KIBAGABAGA,BURANGA,ECOLE MATERNELLE DES PARENTS DE NYAGATOVU,Pre-Primary,Ministry of education,2015
